round,n_clusters,modularity,clusters_all,clusters_visible,cross_cluster_citation_rate,n_clusters_citation,n_clusters_embedding_visible,intra_cluster_mean_dist,inter_cluster_centroid_dist,separation_ratio,modularity_citation,modularity_embedding_partition_on_citation,in_degree_top10_share,in_degree_top10_share_all,gini_in_degree,in_degree_top10_share_active,gini_in_degree_active,topk_turnover_rate,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp,generated_count,prompt_unique_ratio,rgb_std_mean,center_deviation_proxy,share_imitation,share_differentiation,share_self_consistency,decoded_top_tags
0,254,0.7768595041322314,8,3,0.55,254,3,0.46415194194945386,0.6382505410281522,1.3750896707390219,0.7768595041322314,0.2070707070707071,0.08108108108108109,1.0,0.9523220403502093,0.08108108108108109,0.15371621621621623,,0.2625,0.7375,0.12195121951219512,0.1951219512195122,0.02459016393442623,0.12195121951219512,0.1951219512195122,0.02459016393442623,16,8,8,4.0,1.0,40.005303186795544,0.15924413074714006,0.5,0.0,0.5,warm palette|figurative composition|renaissance-inspired texture|soft contrast|low-key lighting
5,194,0.6878628508981627,8,8,0.4621212121212121,194,8,0.4274533959990022,0.6674481815446921,1.5614525180804744,0.6878628508981627,0.26852673997677756,0.20454545454545456,0.8333333333333334,0.8970337174562526,0.20454545454545456,0.26893939393939403,0.16249999999999998,0.3,0.7,0.046511627906976744,0.09302325581395349,0.07936507936507936,0.7441860465116279,0.7209302325581395,0.2619047619047619,10,8,8,,,,,,,,
10,175,0.6376257141902503,8,8,0.3333333333333333,175,8,0.42016148781100576,0.7332961805015998,1.7452722388289101,0.6376257141902503,0.32313141100604764,0.1891891891891892,0.8594594594594595,0.90085649029311,0.1891891891891892,0.32960102960102966,0.050000000000000044,0.2875,0.7125,0.09090909090909091,0.09090909090909091,0.06060606060606061,1.0909090909090908,0.9318181818181818,0.5303030303030303,11,8,8,4.0,1.0,41.48362203770253,0.15942516047586722,0.75,0.0,0.25,warm palette|figurative composition|renaissance-inspired texture|dramatic contrast|low-key lighting
10,175,0.6376257141902503,8,8,0.3333333333333333,175,8,0.42016148781100576,0.7332961805015998,1.7452722388289101,0.6376257141902503,0.32313141100604764,0.1891891891891892,0.8594594594594595,0.90085649029311,0.1891891891891892,0.32960102960102966,0.050000000000000044,0.3,0.7,0.08888888888888889,0.022222222222222223,0.08208955223880597,1.1777777777777778,0.9333333333333333,0.5970149253731343,11,8,8,4.0,1.0,41.48362203770253,0.15942516047586722,0.75,0.0,0.25,warm palette|figurative composition|renaissance-inspired texture|dramatic contrast|low-key lighting
15,160,0.6370861678004536,8,8,0.4132231404958678,160,8,0.4074889090546202,0.7322625572661455,1.797012240075453,0.6370861678004536,0.3457596371882086,0.19823788546255505,0.8590308370044053,0.9007104299807656,0.19823788546255505,0.35913095714857834,0.07499999999999996,0.2625,0.7375,0.0851063829787234,0.1276595744680851,0.043478260869565216,1.5106382978723405,1.3829787234042554,0.855072463768116,12,8,8,,,,,,,,
20,146,0.5974427321949188,8,8,0.38333333333333336,146,8,0.4074889090546202,0.7322625572661455,1.797012240075453,0.5974427321949188,0.3465056226572262,0.21292775665399238,0.8745247148288974,0.9057864296042413,0.21292775665399238,0.39189422744555835,0.03749999999999998,0.2375,0.7625,0.08333333333333333,0.125,0.041666666666666664,1.7708333333333333,1.8541666666666667,1.0,10,8,8,4.0,1.0,39.72088942258746,0.1736178235213349,0.5,0.0,0.5,warm palette|figurative composition|renaissance-inspired texture|high-key lighting|dramatic contrast
20,146,0.5974427321949188,8,8,0.38333333333333336,146,8,0.4074889090546202,0.7322625572661455,1.797012240075453,0.5974427321949188,0.3465056226572262,0.21292775665399238,0.8745247148288974,0.9057864296042413,0.21292775665399238,0.39189422744555835,0.03749999999999998,0.225,0.775,0.08163265306122448,0.08163265306122448,0.0547945205479452,1.816326530612245,1.8571428571428572,1.0547945205479452,11,8,8,4.0,1.0,39.72088942258746,0.1736178235213349,0.5,0.0,0.5,warm palette|figurative composition|renaissance-inspired texture|high-key lighting|dramatic contrast
25,135,0.581218836565097,8,8,0.371900826446281,135,8,0.4094013693505833,0.6331584367836752,1.5465469443544575,0.581218836565097,0.36041243459526007,0.20462046204620463,0.8712871287128713,0.9046971598568307,0.20462046204620463,0.4116085521595636,0.050000000000000044,0.2375,0.7625,0.17647058823529413,0.058823529411764705,0.02666666666666667,3.392156862745098,2.156862745098039,0.8666666666666667,12,8,8,,,,,,,,
30,125,0.5622700842529963,8,8,0.3865546218487395,125,8,0.4030106382781885,0.6427413831221046,1.5948496691505096,0.5622700842529963,0.3586784541750722,0.2113095238095238,0.8779761904761905,0.9073398725687456,0.2113095238095238,0.4400962512664641,0.03749999999999998,0.2125,0.7875,0.17307692307692307,0.07692307692307693,0.019230769230769232,3.9038461538461537,3.0,0.7564102564102564,11,8,8,4.0,1.0,40.4733925901913,0.18869883211974822,0.75,0.0,0.25,soft contrast|warm palette|figurative composition|renaissance-inspired texture|high-key lighting
30,125,0.5622700842529963,8,8,0.3865546218487395,125,8,0.4030106382781885,0.6427413831221046,1.5948496691505096,0.5622700842529963,0.3586784541750722,0.2113095238095238,0.8779761904761905,0.9073398725687456,0.2113095238095238,0.4400962512664641,0.03749999999999998,0.2125,0.7875,0.1320754716981132,0.05660377358490566,0.0379746835443038,3.9622641509433962,2.547169811320755,0.9367088607594937,11,8,8,4.0,1.0,40.4733925901913,0.18869883211974822,0.75,0.0,0.25,soft contrast|warm palette|figurative composition|renaissance-inspired texture|high-key lighting
35,115,0.5501831719776623,8,8,0.38095238095238093,115,8,0.3995384134564774,0.6320673717388432,1.5819939971997103,0.5501831719776623,0.3513119533527697,0.21763085399449036,0.8815426997245179,0.9086932060683661,0.21763085399449036,0.4597681359044996,0.03749999999999998,0.175,0.825,0.12727272727272726,0.01818181818181818,0.04938271604938271,4.527272727272727,2.5636363636363635,1.1296296296296295,12,8,8,,,,,,,,
40,108,0.5450694822783742,8,8,0.3684210526315789,108,8,0.38619867780422856,0.7462127609468475,1.9321991602599866,0.5450694822783742,0.3534234697401033,0.22251308900523561,0.8821989528795812,0.9095752525624954,0.22251308900523561,0.4759055454642589,0.0625,0.1625,0.8375,0.08928571428571429,0.017857142857142856,0.05952380952380952,3.0535714285714284,2.6785714285714284,1.880952380952381,11,8,8,4.0,1.0,42.16828579892856,0.1856488427627814,0.75,0.0,0.25,warm palette|figurative composition|renaissance-inspired texture|dramatic contrast|low-key lighting
